id,rating
0,4
1,4
2,3
3,4
4,4
5,4
6,4
7,4
8,4
9,4
10,4
11,4
12,4
13,4
14,4
15,4
16,3
17,3
18,4
19,4
20,5
21,4
22,3
23,5
24,5
25,5
26,5
27,5
28,5
29,5
30,3
31,3
32,3
33,3
34,3
35,3
36,3
37,3
38,3
39,3
40,4
41,4
42,4
43,4
44,4
45,4
46,4
47,4
48,4
49,4
50,4
51,4
52,4
53,4
54,4
55,4
56,4
57,4
58,4
59,4
60,4
61,4
62,4
63,4
64,4
65,4
66,4
67,4
68,4
69,4
70,4
71,4
72,4
73,4
74,4
75,4
76,5
77,5
78,4
79,4
80,5
81,4
82,4
83,4
84,4
85,4
86,4
87,4
88,4
89,5
90,4
91,4
92,4
93,4
94,4
95,4
96,4
97,4
98,4
99,4
100,5
101,5
102,5
103,4
104,4
105,5
106,5
107,5
108,5
109,5
110,4
111,4
112,3
113,4
114,4
115,4
116,4
117,4
118,4
119,4
120,4
121,4
122,4
123,4
124,4
125,4
126,4
127,4
128,4
129,4
130,3
131,3
132,3
133,3
134,5
135,3
136,5
137,3
138,3
139,5
140,3
141,5
142,3
143,2
144,3
145,4
146,5
147,4
148,5
149,4
150,4
151,4
152,5
153,1
154,5
155,3
156,4
157,4
158,4
159,4
160,4
161,5
162,4
163,4
164,4
165,5
166,5
167,5
168,4
169,4
170,4
171,4
172,4
173,4
174,4
175,4
176,4
177,4
178,4
179,4
180,4
181,4
182,4
183,4
184,4
185,4
186,4
187,4
188,4
189,4
190,4
191,4
192,4
193,4
194,4
195,4
196,2
197,4
198,4
199,4
200,5
201,5
202,4
203,4
204,5
205,4
206,4
207,4
208,5
209,5
210,2
211,4
212,3
213,3
214,3
215,4
216,4
217,3
218,4
219,3
220,5
221,4
222,5
223,4
224,5
225,5
226,4
227,4
228,5
229,5
230,4
231,4
232,4
233,4
234,4
235,4
236,4
237,4
238,4
239,4
240,5
241,4
242,5
243,5
244,5
245,5
246,5
247,4
248,5
249,5
250,4
251,4
252,5
253,5
254,4
255,4
256,4
257,4
258,4
259,4
260,4
261,5
262,4
263,4
264,3
265,4
266,4
267,3
268,4
269,4
270,4
271,4
272,4
273,4
274,5
275,4
276,5
277,4
278,4
279,5
280,1
281,4
282,4
283,4
284,4
285,3
286,3
287,3
288,4
289,4
290,5
291,5
292,5
293,5
294,5
295,5
296,5
297,5
298,5
299,5
300,4
301,3
302,4
303,5
304,3
305,3
306,4
307,3
308,3
309,4
310,4
311,4
312,4
313,3
314,4
315,4
316,4
317,4
318,3
319,4
320,4
321,3
322,2
323,2
324,4
325,3
326,4
327,2
328,4
329,5
330,5
331,4
332,5
333,3
334,4
335,4
336,3
337,4
338,4
339,4
340,3
341,3
342,4
343,4
344,4
345,4
346,4
347,4
348,4
349,4
350,4
351,4
352,4
353,3
354,3
355,4
356,4
357,4
358,4
359,4
360,3
361,4
362,4
363,4
364,4
365,3
366,4
367,4
368,4
369,4
370,4
371,4
372,5
373,4
374,4
375,4
376,5
377,4
378,4
379,5
380,4
381,4
382,4
383,4
384,4
385,4
386,4
387,4
388,4
389,4
390,5
391,4
392,5
393,5
394,5
395,5
396,5
397,5
398,5
399,5
400,4
401,3
402,4
403,4
404,4
405,3
406,4
407,3
408,4
409,4
410,4
411,4
412,4
413,4
414,4
415,4
416,4
417,4
418,4
419,4
420,3
421,3
422,3
423,3
424,3
425,3
426,3
427,3
428,3
429,3
430,3
431,3
432,3
433,3
434,3
435,3
436,1
437,3
438,3
439,3
440,4
441,4
442,4
443,4
444,4
445,4
446,4
447,5
448,5
449,5
450,4
451,3
452,3
453,3
454,3
455,4
456,3
457,3
458,4
459,4
460,1
461,3
462,3
463,3
464,1
465,3
466,3
467,3
468,3
469,3
470,2
471,4
472,4
473,5
474,2
475,5
476,5
477,3
478,4
479,1
480,5
481,5
482,5
483,5
484,5
485,4
486,3
487,4
488,3
489,4
490,5
491,4
492,3
493,3
494,3
495,4
496,4
497,4
498,4
499,4
500,5
501,4
502,5
503,5
504,5
505,5
506,5
507,4
508,5
509,5
510,4
511,4
512,4
513,4
514,4
515,4
516,4
517,4
518,4
519,4
520,4
521,5
522,5
523,4
524,4
525,4
526,4
527,3
528,4
529,4
530,4
531,4
532,4
533,4
534,4
535,4
536,4
537,4
538,4
539,4
540,4
541,3
542,5
543,3
544,5
545,3
546,5
547,4
548,3
549,3
550,5
551,3
552,5
553,5
554,5
555,3
556,5
557,5
558,5
559,5
560,4
561,4
562,4
563,4
564,4
565,4
566,4
567,4
568,4
569,4
570,5
571,4
572,4
573,5
574,5
575,5
576,4
577,4
578,4
579,5
580,3
581,4
582,4
583,4
584,4
585,4
586,4
587,4
588,4
589,4
590,5
591,4
592,5
593,4
594,4
595,4
596,5
597,5
598,5
599,5
600,4
601,5
602,4
603,5
604,5
605,4
606,5
607,5
608,4
609,5
610,5
611,4
612,5
613,4
614,5
615,5
616,4
617,5
618,5
619,4
620,4
621,4
622,3
623,3
624,4
625,3
626,3
627,3
628,3
629,3
630,4
631,4
632,5
633,4
634,3
635,4
636,4
637,4
638,4
639,4
640,4
641,5
642,4
643,4
644,4
645,4
646,4
647,4
648,4
649,3
650,1
651,3
652,3
653,3
654,1
655,1
656,1
657,3
658,3
659,1
660,4
661,4
662,4
663,4
664,4
665,4
666,4
667,5
668,4
669,4
670,5
671,4
672,5
673,5
674,5
675,5
676,5
677,5
678,5
679,5
680,5
681,4
682,4
683,3
684,2
685,3
686,4
687,4
688,4
689,4
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,4
701,4
702,4
703,4
704,4
705,4
706,4
707,4
708,4
709,4
710,4
711,4
712,4
713,4
714,4
715,4
716,4
717,4
718,4
719,4
720,4
721,4
722,4
723,4
724,4
725,4
726,4
727,4
728,4
729,4
730,4
731,4
732,4
733,3
734,4
735,4
736,3
737,3
738,5
739,4
740,5
741,4
742,5
743,5
744,5
745,4
746,5
747,5
748,5
749,5
750,4
751,4
752,3
753,3
754,3
755,4
756,3
757,4
758,3
759,4
760,4
761,4
762,4
763,4
764,4
765,3
766,3
767,4
768,4
769,3
770,4
771,3
772,3
773,4
774,4
775,5
776,4
777,4
778,4
779,4
780,5
781,4
782,3
783,3
784,4
785,3
786,3
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,5
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,5
805,4
806,4
807,4
808,4
809,4
810,3
811,4
812,3
813,4
814,3
815,4
816,4
817,4
818,4
819,4
820,4
821,4
822,5
823,5
824,5
825,4
826,5
827,5
828,5
829,4
830,3
831,4
832,3
833,3
834,4
835,3
836,3
837,3
838,4
839,3
840,5
841,4
842,4
843,4
844,4
845,4
846,4
847,4
848,5
849,5
850,5
851,5
852,4
853,5
854,5
855,4
856,4
857,4
858,4
859,5
860,4
861,4
862,4
863,4
864,4
865,4
866,4
867,5
868,4
869,4
870,5
871,5
872,5
873,5
874,5
875,5
876,5
877,5
878,5
879,5
880,4
881,5
882,5
883,4
884,4
885,5
886,5
887,4
888,4
889,4
890,3
891,3
892,4
893,3
894,3
895,4
896,4
897,4
898,4
899,5
900,3
901,4
902,3
903,5
904,4
905,5
906,3
907,4
908,4
909,4
910,4
911,5
912,4
913,4
914,4
915,4
916,4
917,4
918,4
919,4
920,3
921,3
922,3
923,3
924,3
925,3
926,3
927,3
928,3
929,3
930,4
931,4
932,4
933,4
934,4
935,4
936,4
937,4
938,4
939,4
940,3
941,3
942,3
943,3
944,3
945,3
946,3
947,3
948,3
949,3
950,5
951,4
952,4
953,4
954,4
955,4
956,4
957,4
958,4
959,4
960,4
961,4
962,4
963,3
964,3
965,3
966,4
967,4
968,4
969,4
970,4
971,5
972,5
973,5
974,5
975,4
976,5
977,5
978,5
979,5
980,4
981,4
982,4
983,4
984,4
985,4
986,4
987,4
988,4
989,4
990,4
991,4
992,4
993,4
994,4
995,4
996,4
997,4
998,4
999,4
1000,4
1001,4
1002,5
1003,3
1004,4
1005,3
1006,4
1007,5
1008,4
1009,5
1010,4
1011,4
1012,4
1013,4
1014,4
1015,4
1016,4
1017,4
1018,4
1019,4
1020,4
1021,4
1022,4
1023,4
1024,4
1025,4
1026,4
1027,4
1028,4
1029,4
1030,3
1031,4
1032,3
1033,3
1034,3
1035,3
1036,3
1037,4
1038,4
1039,4
1040,4
1041,4
1042,4
1043,4
1044,4
1045,4
1046,4
1047,4
1048,4
1049,4
1050,3
1051,3
1052,3
1053,3
1054,3
1055,4
1056,4
1057,4
1058,4
1059,4
1060,4
1061,4
1062,4
1063,4
1064,4
1065,4
1066,4
1067,4
1068,4
1069,5
1070,4
1071,4
1072,4
1073,4
1074,4
1075,4
1076,4
1077,4
1078,4
1079,4
1080,3
1081,4
1082,4
1083,4
1084,4
1085,4
1086,4
1087,4
1088,4
1089,4
1090,5
1091,4
1092,5
1093,4
1094,4
1095,4
1096,5
1097,3
1098,5
1099,5
1100,4
1101,5
1102,4
1103,4
1104,4
1105,4
1106,4
1107,4
1108,4
1109,4
1110,4
1111,4
1112,4
1113,4
1114,4
1115,4
1116,4
1117,4
1118,4
1119,4
1120,4
1121,3
1122,3
1123,3
1124,3
1125,3
1126,4
1127,4
1128,4
1129,4
1130,4
1131,4
1132,4
1133,4
1134,4
1135,4
1136,5
1137,4
1138,4
1139,3
1140,3
1141,3
1142,4
1143,3
1144,4
1145,4
1146,4
1147,4
1148,4
1149,3
1150,4
1151,4
1152,4
1153,4
1154,4
1155,4
1156,4
1157,4
1158,4
1159,4
1160,4
1161,3
1162,5
1163,4
1164,3
1165,4
1166,5
1167,4
1168,3
1169,3
1170,3
1171,4
1172,1
1173,4
1174,5
1175,4
1176,4
1177,4
1178,4
1179,4
1180,4
1181,4
1182,4
1183,4
1184,4
1185,4
1186,4
1187,4
1188,4
1189,4
1190,4
1191,4
1192,4
1193,4
1194,4
1195,4
1196,4
1197,4
1198,4
1199,4
1200,5
1201,5
1202,5
1203,5
1204,4
1205,4
1206,4
1207,5
1208,4
1209,4
1210,3
1211,3
1212,3
1213,3
1214,3
1215,3
1216,3
1217,3
1218,3
1219,3
1220,4
1221,4
1222,4
1223,5
1224,5
1225,4
1226,5
1227,5
